date,NO2,O3,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity,weekday
2011-01-06,44.180625,8.545833333333334,30,44,52,155,9954,15,98,Thursday
2011-01-07,58.899375,5.090833333333333,32,47,56,5,10040,1,98,Friday
2011-01-08,26.705625000000005,31.292916666666667,56,88,148,48,10004,50,89,Saturday
2011-01-09,32.739374999999995,27.00208333333333,39,38,363,0,10110,62,85,Sunday
2011-01-10,56.045208333333335,6.260000000000001,32,9,415,0,10181,42,95,Monday
2011-01-11,37.61083333333333,21.479166666666668,52,32,54,21,10061,21,91,Tuesday
2011-01-12,51.95854166666667,14.225000000000001,38,57,60,105,10120,16,95,Wednesday
2011-01-13,43.511250000000004,13.180416666666668,43,95,50,125,10093,13,98,Thursday
2011-01-14,29.835625,32.83375,59,99,41,193,10103,26,95,Friday
2011-01-15,25.675208333333337,39.96666666666667,61,89,76,-1,10183,58,86,Saturday
2011-01-16,23.348958333333332,34.98541666666667,50,97,268,0,10206,64,82,Sunday
2011-01-17,44.690416666666664,11.066666666666668,38,81,99,5,10203,50,91,Monday
2011-01-18,49.577,17.15041666666667,19,44,132,108,10247,3,94,Tuesday
2011-01-19,53.76465909090909,26.300416666666667,23,36,253,16,10298,58,95,Wednesday
2011-01-20,31.887916666666666,37.75125,29,20,491,-1,10324,46,88,Thursday
2011-01-21,57.90721590909091,10.872500000000002,15,9,222,-1,10360,0,98,Friday
2011-01-22,20.22248106060606,44.679166666666674,32,45,156,3,10319,27,91,Saturday
2011-01-23,13.277462121212121,53.640833333333326,33,51,89,3,10283,10,95,Sunday
2011-01-24,28.078371212121212,42.17458333333333,31,55,173,14,10250,31,92,Monday
2011-01-25,43.76320075757576,30.18291666666667,41,47,405,54,10121,30,87,Tuesday
2011-01-26,54.97830808080808,23.20352941176471,25,13,228,-1,10113,14,90,Wednesday
2011-01-27,25.75278409090909,31.03333333333333,45,-1,538,0,10221,58,78,Thursday
2011-01-28,42.12861742424242,15.196250000000001,33,-24,612,0,10246,48,79,Friday
2011-01-29,33.483958333333334,11.924583333333333,28,-30,705,0,10219,26,91,Saturday
2011-01-30,19.26433712121212,38.20666666666667,29,-14,191,0,10228,11,92,Sunday
2011-01-31,30.298181818181817,33.214285714285715,18,-13,163,0,10258,49,87,Monday
2011-02-01,62.296723484848485,2.0533333333333332,37,-7,142,9,10257,5,92,Tuesday
2011-02-02,51.525643939393944,4.3950000000000005,50,35,109,12,10257,2,97,Wednesday
2011-02-03,53.028352272727275,12.753333333333336,50,56,461,20,10228,19,90,Thursday
2011-02-04,21.27200757575757,52.359166666666674,99,91,87,6,10157,60,83,Friday
2011-02-05,9.469450757575757,68.8275,106,108,230,0,10171,63,80,Saturday
2011-02-06,10.048333333333332,68.78791666666666,87,100,182,0,10206,70,77,Sunday
2011-02-07,27.991704545454542,48.15291666666667,68,84,411,0,10161,62,75,Monday
2011-02-08,66.68550724637682,21.423750000000002,22,43,717,0,10226,57,82,Tuesday
2011-02-09,76.26708333333335,2.8375,26,30,658,0,10213,39,84,Wednesday
2011-02-10,56.18104166666666,2.512083333333333,37,75,260,91,10143,22,93,Thursday
2011-02-11,55.52065217391304,17.60083333333333,30,78,109,21,10122,15,97,Friday
2011-02-12,37.460208333333334,23.29375,41,55,140,124,10123,16,97,Saturday
2011-02-13,28.20520833333333,31.150416666666672,39,62,401,0,10088,2,90,Sunday
2011-02-14,57.39291666666667,7.6433333333333335,30,63,194,11,10045,11,92,Monday
2011-02-15,49.72729166666666,16.475416666666664,37,59,581,6,9984,22,88,Tuesday
2011-02-16,53.52979166666667,16.85125,29,63,780,2,9988,56,87,Wednesday
2011-02-17,38.015208333333334,15.280000000000001,35,38,866,0,10062,1,85,Thursday
2011-02-18,36.509791666666665,12.284375,35,10,98,0,10157,46,83,Friday
2011-02-19,29.743541666666665,13.438333333333333,53,21,468,0,10160,41,81,Saturday
2011-02-20,13.490833333333331,42.50803442028985,56,3,524,0,10173,56,73,Sunday
2011-02-21,36.50395833333334,33.80322463768116,45,-19,966,0,10178,61,64,Monday
2011-02-22,52.897291666666675,19.19633012820513,33,-20,971,0,10196,57,66,Tuesday
2011-02-23,55.17541666666668,17.62110507246377,44,4,390,38,10216,15,78,Wednesday
2011-02-24,54.975624999999994,6.644564393939394,24,42,201,13,10221,1,99,Thursday
2011-02-25,54.85313405797102,4.651313405797101,30,68,161,1,10256,0,99,Friday
2011-02-26,27.771041666666665,34.83208333333333,40,73,200,68,10124,2,97,Saturday
2011-02-27,14.44625,64.72312500000001,50,43,128,196,10131,12,94,Sunday
2011-02-28,30.098958333333332,14.08028079710145,27,24,92,14,10263,2,98,Monday
2011-03-01,25.805,30.334999999999997,44,25,305,0,10362,15,91,Tuesday
2011-03-02,30.7375,33.07208333333333,44,19,1144,0,10355,16,80,Wednesday
2011-03-03,31.235208333333333,29.461096014492753,41,6,1146,0,10340,16,83,Thursday
2011-03-04,38.440625,22.055029761904763,28,-2,1203,0,10324,12,87,Friday
2011-03-05,35.574337121212125,40.46928442028986,20,26,374,0,10293,40,90,Saturday
2011-03-06,21.339583333333337,63.458124999999995,32,19,1180,0,10317,59,76,Sunday
2011-03-07,50.861666666666665,29.846286231884058,34,20,1324,0,10319,70,57,Monday
2011-03-08,59.410624999999996,25.660416666666666,37,46,1327,0,10216,57,54,Tuesday
2011-03-09,42.14375,39.266041666666666,52,67,545,12,10143,43,78,Wednesday
2011-03-10,29.462291666666665,46.133750000000006,69,77,280,1,10108,59,83,Thursday
2011-03-11,53.10291666666667,36.946250000000006,38,67,1013,-1,10145,59,72,Friday
2011-03-12,47.1525,28.269791666666666,32,85,989,-1,10064,59,75,Saturday
2011-03-13,24.348750000000003,46.94625,30,106,470,13,10042,29,83,Sunday
2011-03-14,43.81458333333333,14.964791666666667,17,107,635,29,10151,1,92,Monday
2011-03-15,26.40958333333333,31.967916666666667,53,113,1100,0,10164,20,84,Tuesday
2011-03-16,22.60625,43.56270833333333,53,72,1086,0,10120,29,84,Wednesday
2011-03-17,26.510797101449278,30.837916666666665,30,57,417,-1,10123,12,90,Thursday
2011-03-18,39.2325,29.255833333333328,25,64,490,113,10223,19,91,Friday
2011-03-19,29.40520833333333,52.64416666666666,21,41,1528,0,10334,13,81,Saturday
2011-03-20,57.19229166666666,30.499039855072464,13,38,1445,0,10341,56,75,Sunday
2011-03-21,75.15125,18.875,17,59,1559,0,10350,25,73,Monday
2011-03-22,60.912499999999994,24.280416666666667,18,78,1469,0,10377,8,77,Tuesday
2011-03-23,37.00770833333333,32.09166666666667,20,83,1413,0,10398,1,82,Wednesday
2011-03-24,42.950833333333335,32.44166666666667,17,90,1583,0,10342,56,80,Thursday
2011-03-25,31.955,39.247083333333336,21,92,1239,0,10205,18,76,Friday
2011-03-26,25.500625,47.54708333333334,23,48,605,-1,10176,57,83,Saturday
2011-03-27,16.844166666666666,58.23250000000001,25,62,1774,0,10148,65,66,Sunday
2011-03-28,31.23770833333333,47.07041666666667,17,47,1001,0,10163,8,81,Monday
2011-03-29,67.21083333333333,21.27,15,60,1758,0,10151,17,77,Tuesday
2011-03-30,63.78770833333334,13.5225,29,90,777,18,10131,24,87,Wednesday
2011-03-31,29.326666666666664,31.205000000000002,58,113,315,55,10126,32,92,Thursday
2011-04-01,32.18214912280702,18.796875,48,126,551,0,10198,50,89,Friday
2011-04-02,28.407916666666665,33.125416666666666,39,153,1564,1,10132,56,77,Saturday
2011-04-03,32.053125,38.54166666666667,24,118,832,15,10135,42,84,Sunday
2011-04-04,35.21216666666666,50.07229166666666,43,103,1267,0,10204,56,75,Monday
2011-04-05,35.11354166666666,48.78604166666666,56,99,413,-1,10229,58,78,Tuesday
2011-04-06,42.40291666666667,29.931874999999998,38,144,1174,0,10253,26,84,Wednesday
2011-04-07,47.28180253623189,37.287708333333335,32,122,1249,0,10254,35,76,Thursday
2011-04-08,44.016666666666666,43.96458333333334,25,100,1857,0,10259,1,79,Friday
2011-04-09,18.605208333333334,63.97291666666667,29,104,1905,0,10261,56,71,Saturday
2011-04-10,18.113333333333333,62.68,25,112,1900,0,10249,60,69,Sunday
2011-04-11,53.43708333333333,40.298541666666665,26,128,1863,49,10195,12,71,Monday
2011-04-12,19.915208333333332,72.63958333333333,47,84,1505,7,10242,62,75,Tuesday
2011-04-13,44.18208333333333,51.20645833333333,28,82,1678,0,10223,60,73,Wednesday
2011-04-14,68.86005952380953,21.60824404761905,13,85,760,0,10197,59,82,Thursday
2011-04-15,55.384166666666665,47.27977355072464,13,103,1869,0,10213,3,68,Friday
2011-04-16,49.189375,45.309583333333336,14,104,1270,-1,10227,11,70,Saturday
2011-04-17,19.70958333333333,66.12104166666668,20,125,1353,0,10248,28,73,Sunday
2011-04-18,44.595625,61.57333333333334,30,126,2137,0,10199,9,60,Monday
2011-04-19,56.556041666666665,64.571875,25,152,2113,0,10153,58,59,Tuesday
2011-04-20,60.307500000000005,72.55104166666666,19,155,2132,0,10156,56,63,Wednesday
2011-04-21,73.56625,75.22437500000001,19,164,2038,0,10141,44,64,Thursday
2011-04-22,59.967708333333334,80.92166666666668,25,182,1897,0,10107,58,58,Friday
2011-04-23,29.081250000000004,104.15895833333332,29,189,2137,0,10121,59,53,Saturday
2011-04-24,23.871875,80.42273809523809,19,178,1943,0,10168,39,63,Sunday
2011-04-25,17.3225,102.37641666666667,31,167,2311,0,10207,60,53,Monday
2011-04-26,23.098125000000003,63.23708333333333,38,142,2085,0,10219,58,64,Tuesday
2011-04-27,13.071041666666664,78.64729166666666,46,124,1581,-1,10201,59,76,Wednesday
2011-04-28,27.165,64.98,34,141,1517,10,10150,57,79,Thursday
2011-04-29,26.280833333333334,79.018125,48,168,1911,-1,10121,46,66,Friday
2011-04-30,11.350416666666668,93.56666666666666,63,155,2274,0,10112,69,46,Saturday
2011-05-01,8.853333333333332,89.74770833333332,63,129,2555,0,10127,74,42,Sunday
2011-05-02,16.598541666666666,75.86875,60,98,2476,0,10132,74,48,Monday
2011-05-03,17.456458333333334,74.4575,43,82,2622,0,10179,70,51,Tuesday
2011-05-04,29.346875000000004,67.64958333333334,25,80,2051,0,10222,12,71,Wednesday
2011-05-05,51.232499999999995,56.52416666666667,20,106,2333,0,10227,60,62,Thursday
2011-05-06,59.663125,68.09791666666666,28,150,2116,0,10189,62,53,Friday
2011-05-07,41.234375,94.48145833333334,43,203,2261,0,10159,68,47,Saturday
2011-05-08,28.1525,95.69916666666667,40,213,2012,-1,10171,58,49,Sunday
2011-05-09,43.985,44.852291666666666,18,163,1150,4,10226,3,87,Monday
2011-05-10,40.2975,52.94749999999999,22,165,1451,49,10250,11,77,Tuesday
2011-05-11,38.21666666666667,58.53187499999999,22,150,2438,0,10222,1,72,Wednesday
2011-05-12,41.11895833333333,49.54020833333334,33,131,1777,0,10187,31,74,Thursday
2011-05-13,46.99624999999999,49.0125,25,136,1839,0,10199,57,71,Friday
2011-05-14,28.913125,64.72833333333334,36,120,2118,-1,10167,60,70,Saturday
2011-05-15,14.897083333333333,76.918125,35,117,1802,22,10217,56,71,Sunday
2011-05-16,32.680416666666666,39.459375,44,131,599,50,10205,23,86,Monday
2011-05-17,42.23958333333334,41.216458333333335,32,140,987,5,10191,58,81,Tuesday
2011-05-18,43.879999999999995,27.850625,33,140,877,0,10159,57,83,Wednesday
2011-05-19,36.984375,48.09104166666667,20,122,1055,13,10180,8,85,Thursday
2011-05-20,45.215625,50.24416666666667,21,132,2388,0,10190,1,76,Friday
2011-05-21,55.39770833333333,55.528958333333335,18,145,2718,0,10200,0,71,Saturday
2011-05-22,27.737083333333334,55.45625,43,148,1397,73,10167,50,74,Sunday
2011-05-23,33.41395833333333,52.369375000000005,47,160,2590,0,10210,59,64,Monday
2011-05-24,28.716875,53.172291666666666,45,136,2682,0,10243,65,58,Tuesday
2011-05-25,47.295833333333334,52.778333333333336,25,150,2737,0,10234,4,59,Wednesday
2011-05-26,32.883451086956526,50.60541666666666,60,147,1139,28,10084,65,61,Thursday
2011-05-27,30.519375,64.87208333333334,38,124,1579,18,10145,57,75,Friday
2011-05-28,27.16166666666667,51.548541666666665,52,129,1314,8,10145,56,78,Saturday
2011-05-29,18.429791666666667,56.781875,53,159,1381,-1,10130,60,75,Sunday
2011-05-30,40.719791666666666,66.92916666666667,30,191,2618,1,10110,2,67,Monday
2011-05-31,28.37625,59.11583333333333,34,135,1106,34,10172,33,81,Tuesday
2011-06-01,31.291875000000005,54.705117753623185,24,135,2977,0,10298,2,66,Wednesday
2011-06-02,14.646458333333332,69.88979166666667,35,160,2874,0,10331,61,65,Thursday
2011-06-03,13.671875,56.47958333333332,48,188,2768,0,10292,57,71,Friday
2011-06-04,12.274791666666665,66.76354166666667,53,210,2619,0,10189,65,65,Saturday
2011-06-05,11.664166666666667,59.40979166666667,32,166,1348,20,10086,57,87,Sunday
2011-06-06,35.438541666666666,43.41153985507247,20,160,977,74,10032,26,91,Monday
2011-06-07,39.59625,56.443043478260876,23,153,1726,33,10053,19,78,Tuesday
2011-06-08,33.61125,64.56333333333333,36,145,1901,21,10072,50,69,Wednesday
2011-06-09,38.611666666666665,53.19499999999999,34,139,2048,1,10142,62,68,Thursday
2011-06-10,54.34291666666667,37.49354166666667,20,130,1718,45,10148,33,78,Friday
2011-06-11,36.0975,47.81604166666666,29,115,1896,53,10165,4,78,Saturday
2011-06-12,29.25375,65.00604166666666,25,138,2373,-1,10175,1,61,Sunday
2011-06-13,19.929166666666667,47.71249999999999,39,163,917,17,10138,50,79,Monday
2011-06-14,33.06520833333333,58.80208333333333,23,165,2483,0,10183,56,68,Tuesday
2011-06-15,52.074375,35.344375,21,174,1444,1,10157,60,74,Wednesday
2011-06-16,47.209999999999994,28.975416666666664,31,150,698,249,10108,41,88,Thursday
2011-06-17,40.028333333333336,44.908125,39,143,1563,33,10097,59,78,Friday
2011-06-18,17.871249999999996,53.588125000000005,64,141,1372,130,10012,50,80,Saturday
2011-06-19,18.43354166666667,51.707499999999996,47,136,1046,64,10085,56,87,Sunday
2011-06-20,37.850625,34.375625,29,154,2154,-1,10126,56,78,Monday
2011-06-21,28.509166666666665,37.049166666666665,43,173,1323,10,10118,43,76,Tuesday
2011-06-22,36.738125000000004,44.593958333333326,44,158,937,2,10107,67,70,Wednesday
2011-06-23,30.254184782608696,51.393125000000005,49,154,1779,25,10141,58,73,Thursday
2011-06-24,35.82145833333333,54.12479166666667,30,141,1867,4,10212,65,73,Friday
2011-06-25,32.130208333333336,31.850625,35,142,442,51,10218,22,93,Saturday
2011-06-26,27.189999999999998,35.40375,23,194,2144,1,10226,44,83,Sunday
2011-06-27,48.94281702898551,70.33708333333334,35,238,2909,0,10170,57,69,Monday
2011-06-28,52.095708333333334,85.83017045454545,31,249,1871,288,10137,44,72,Tuesday
2011-06-29,29.546398809523808,54.94901785714286,32,169,1548,22,10186,23,83,Wednesday
2011-06-30,29.367708333333336,54.2879356060606,29,152,2518,0,10230,2,69,Thursday
2011-07-01,29.513958333333335,48.482708333333335,31,144,1997,15,10230,61,71,Friday
2011-07-02,24.816666666666663,51.10833333333333,29,138,1547,0,10186,65,72,Saturday
2011-07-03,6.9747916666666665,59.88166666666667,31,146,2639,0,10168,64,71,Sunday
2011-07-04,11.761666666666667,66.66166666666668,25,155,2642,0,10173,59,74,Monday
2011-07-05,30.660344202898553,75.9775,19,182,2706,0,10132,59,69,Tuesday
2011-07-06,35.70636363636364,59.085416666666674,36,175,1652,9,10079,61,72,Wednesday
2011-07-07,42.673333333333325,44.749583333333334,32,176,1896,0,10079,62,68,Thursday
2011-07-08,35.014583333333334,50.352916666666665,40,178,1832,-1,10091,70,67,Friday
2011-07-09,26.234166666666667,59.719166666666666,36,168,1453,49,10134,50,75,Saturday
2011-07-10,26.730416666666667,58.38958333333333,25,165,2414,0,10184,59,72,Sunday
2011-07-11,35.89,55.02541666666667,18,179,2135,0,10197,5,70,Monday
2011-07-12,11.541130952380954,59.10708333333332,48,180,1708,589,10145,27,76,Tuesday
2011-07-13,16.284583333333334,48.486363636363635,50,134,417,43,10116,32,94,Wednesday
2011-07-14,18.83770833333333,54.51291666666667,69,137,299,475,10081,31,95,Thursday
2011-07-15,43.185208333333335,48.559375,31,171,2543,22,10159,57,77,Friday
2011-07-16,38.059583333333336,36.31791666666667,37,163,949,150,10040,43,86,Saturday
2011-07-17,13.805833333333334,40.44520833333334,51,159,1699,30,9964,58,80,Sunday
2011-07-18,25.921041666666667,32.626041666666666,55,152,601,29,9987,48,83,Monday
2011-07-19,31.248124999999998,40.40104166666667,24,166,2193,-1,10042,65,74,Tuesday
2011-07-20,36.02375,42.78208333333334,16,171,1591,32,10086,31,81,Wednesday
2011-07-21,20.842916666666667,49.57208333333334,25,167,1242,0,10107,23,81,Thursday
2011-07-22,18.49705357142857,49.50875,34,152,1845,-1,10126,65,71,Friday
2011-07-23,13.581875,49.928124999999994,47,135,1496,88,10090,57,78,Saturday
2011-07-24,14.592916666666667,51.70291666666667,46,124,435,250,10067,37,94,Sunday
2011-07-25,39.68625,36.911874999999995,18,150,1501,-1,10087,2,80,Monday
2011-07-26,29.72895833333333,37.96229166666667,20,155,891,12,10127,26,87,Tuesday
2011-07-27,31.437083333333334,38.22729166666666,17,170,1365,0,10182,14,84,Wednesday
2011-07-28,20.942083333333333,60.202708333333334,26,188,1642,0,10196,2,82,Thursday
2011-07-29,22.520625,46.373958333333334,27,157,1183,-1,10208,56,81,Friday
2011-07-30,19.510416666666668,39.6375,24,147,675,-1,10191,65,78,Saturday
2011-07-31,25.43625,42.71124999999999,13,142,973,0,10173,5,75,Sunday
2011-08-01,44.306875000000005,40.06625,17,153,2577,0,10165,4,77,Monday
2011-08-02,46.19020833333333,59.252291666666665,21,208,2272,0,10154,5,74,Tuesday
2011-08-03,43.727916666666665,37.494166666666665,20,197,763,1,10138,5,84,Wednesday
2011-08-04,40.225,37.752916666666664,30,195,1832,29,10125,0,83,Thursday
2011-08-05,25.913958333333333,33.06041666666667,33,189,1646,0,10118,57,79,Friday
2011-08-06,24.80666666666667,36.68729166666667,29,185,1189,85,10037,24,87,Saturday
2011-08-07,17.863749999999996,36.972500000000004,47,165,1837,1,10038,50,79,Sunday
2011-08-08,25.066666666666666,42.20041666666667,41,158,1492,84,10047,60,79,Monday
2011-08-09,19.238750000000003,40.97395833333333,40,147,1635,6,10180,65,75,Tuesday
2011-08-10,31.888958333333335,43.39645833333333,40,159,1412,4,10203,58,73,Wednesday
2011-08-11,25.88104166666667,38.065,54,172,1031,30,10106,57,84,Thursday
2011-08-12,29.06729166666667,30.14666666666667,29,176,1115,3,10098,50,88,Friday
2011-08-13,34.155208333333334,17.577916666666667,27,173,581,34,10081,38,92,Saturday
2011-08-14,25.000625,38.056875000000005,23,172,1047,149,10065,48,83,Sunday
2011-08-15,38.200833333333335,34.002500000000005,23,160,2238,0,10153,50,77,Monday
2011-08-16,47.6725,33.51645833333333,27,177,1494,-1,10172,65,70,Tuesday
2011-08-17,27.549583333333334,39.7375,26,176,1524,-1,10166,50,78,Wednesday
2011-08-18,27.182291666666664,32.357395833333335,27,164,834,79,10135,19,90,Thursday
2011-08-19,36.61088141025641,40.62708333333333,28,155,1752,4,10174,12,81,Friday
2011-08-20,42.96354166666667,41.50416666666667,21,168,1869,0,10198,19,76,Saturday
2011-08-21,35.09708333333334,48.34791666666666,31,197,1330,-1,10141,2,81,Sunday
2011-08-22,40.943695652173915,26.695833333333336,18,178,1210,22,10180,0,87,Monday
2011-08-23,44.76208333333333,23.013333333333332,28,191,863,76,10129,9,91,Tuesday
2011-08-24,44.40681159420291,17.302083333333332,24,183,589,4,10141,24,89,Wednesday
2011-08-25,47.934375,19.08791666666667,21,172,1457,45,10128,0,85,Thursday
2011-08-26,40.06227355072464,23.683750000000003,39,178,596,24,10050,50,85,Friday
2011-08-27,31.073124999999997,36.2725,36,145,1135,82,10111,19,85,Saturday
2011-08-28,24.15416666666667,32.61333333333334,38,137,756,173,10145,57,90,Sunday
2011-08-29,33.99166666666667,33.933749999999996,35,136,1074,3,10145,62,77,Monday
2011-08-30,53.11140931372549,19.014444444444443,16,128,819,17,10153,4,87,Tuesday
2011-08-31,37.40291666666667,31.25604166666667,19,141,997,1,10151,57,84,Wednesday
2011-09-01,39.15033514492754,30.222391304347823,13,127,1754,0,10158,5,78,Thursday
2011-09-02,58.083124999999995,38.29083333333334,20,169,1707,0,10123,0,81,Friday
2011-09-03,53.06187499999999,57.41916666666667,23,208,1720,1,10099,0,79,Saturday
2011-09-04,32.422291666666666,40.195625,24,185,811,136,10082,31,91,Sunday
2011-09-05,29.15083333333333,40.709999999999994,55,153,1348,37,10127,50,79,Monday
2011-09-06,28.714583333333334,33.61625,69,152,515,270,10101,48,87,Tuesday
2011-09-07,27.776875000000004,34.08833333333333,50,149,758,79,10083,57,80,Wednesday
2011-09-08,42.555416666666666,25.546041666666667,36,145,398,99,10079,47,91,Thursday
2011-09-09,39.040416666666665,10.585833333333333,28,175,444,-1,10105,31,93,Friday
2011-09-10,31.79375,19.605625,32,207,1121,118,10077,1,89,Saturday
2011-09-11,25.016041666666666,36.515625,39,172,839,52,10082,65,86,Sunday
2011-09-12,26.093958333333333,37.68895833333333,65,168,529,7,10072,50,82,Monday
2011-09-13,25.351041666666667,41.85729166666667,56,155,1400,53,10109,50,77,Tuesday
2011-09-14,35.928125,31.429791666666667,40,143,1090,0,10162,61,74,Wednesday
2011-09-15,37.14125,28.928541666666668,23,140,1254,0,10208,50,79,Thursday
2011-09-16,48.733333333333334,23.640416666666667,35,141,1329,2,10154,60,80,Friday
2011-09-17,30.02645833333333,31.213958333333338,42,151,492,9,10076,61,84,Saturday
2011-09-18,28.257563405797104,31.105246212121212,30,122,1198,11,10032,30,85,Sunday
2011-09-19,45.21102355072463,22.66738636363636,26,126,1154,-1,10123,1,82,Monday
2011-09-20,44.25666666666667,22.45344696969697,41,158,736,0,10200,60,82,Tuesday
2011-09-21,42.632083333333334,27.640075757575758,43,160,529,-1,10175,67,79,Wednesday
2011-09-22,39.84166666666667,34.254583333333336,35,145,1165,1,10184,58,75,Thursday
2011-09-23,56.88354166666666,14.03217803030303,19,133,1018,-1,10184,2,87,Friday
2011-09-24,63.76217391304348,20.038541666666667,13,127,1378,0,10162,1,85,Saturday
2011-09-25,58.35,34.359791666666666,20,154,1365,0,10182,0,82,Sunday
