time,NL10636,NL10639,NL10643
2018-04-10,24.999166666666667,33.895,18.615416666666665
2018-04-11,24.08916666666667,32.11000000000001,20.91208333333333
2018-04-12,26.68625,39.32083333333333,27.90125
2018-04-13,37.64041666666667,42.870416666666664,30.832916666666666
2018-04-14,22.202083333333334,28.086666666666662,18.140416666666667
2018-04-15,26.592083333333335,33.34458333333333,16.72375
2018-04-16,34.937916666666666,36.0075,24.78375
2018-04-17,46.89374999999999,55.138749999999995,36.03291666666667
2018-04-18,34.67333333333334,44.29791666666667,27.100000000000005
2018-04-19,58.09708333333333,65.47250000000001,43.094166666666666
2018-04-20,42.54,42.09291666666667,32.91291666666667
2018-04-21,11.274166666666668,17.6975,10.8175
2018-04-22,22.985,22.14625,12.973333333333334
2018-04-23,21.426666666666666,19.8225,13.314782608695653
2018-04-24,21.16625,21.72791666666667,13.749166666666667
2018-04-25,20.566666666666666,18.68625,11.085833333333333
2018-04-26,24.553749999999997,22.607916666666668,14.167499999999999
2018-04-27,18.219583333333333,23.022916666666664,15.284583333333336
2018-04-28,26.550416666666663,32.6825,19.144583333333333
2018-04-29,8.895833333333334,16.716666666666665,9.830416666666666
2018-04-30,23.16125,24.99,12.999166666666667
2018-05-01,35.584583333333335,40.36380952380952,21.15875
2018-05-02,23.46083333333333,24.622500000000002,14.294
2018-05-03,18.370416666666667,22.346666666666664,15.361666666666666
2018-05-04,12.601666666666667,20.215416666666666,13.889583333333334
2018-05-05,11.487083333333333,19.71875,11.940416666666666
2018-05-06,15.993749999999999,26.373333333333335,13.472083333333336
2018-05-07,29.075,37.92375,20.961250000000003
2018-05-08,36.24166666666667,43.85041666666667,25.340416666666666
2018-05-09,32.02791666666667,34.56166666666667,25.419583333333332
2018-05-10,18.778333333333332,16.0725,12.724583333333333
2018-05-11,19.727083333333333,28.264999999999997,14.742083333333333
2018-05-12,19.06375,25.0625,14.509166666666667
2018-05-13,16.82086956521739,19.80875,11.756666666666666
2018-05-14,11.538749999999999,18.677083333333332,12.699166666666665
2018-05-15,9.930434782608696,18.475416666666668,10.664166666666668
2018-05-16,4.347083333333333,11.716250000000002,5.221666666666667
2018-05-17,5.345833333333334,10.212083333333334,4.135416666666667
2018-05-18,10.380833333333333,14.6,7.372083333333333
2018-05-19,22.92291666666667,25.654583333333335,16.960416666666667
2018-05-20,10.262500000000001,17.52125,11.185
2018-05-21,12.587916666666667,20.512083333333333,9.937916666666666
2018-05-22,17.497083333333332,32.61291666666667,15.032916666666665
2018-05-23,15.395833333333334,28.24416666666667,16.439583333333335
2018-05-24,25.204166666666666,34.872083333333336,18.89708333333333
2018-05-25,18.979166666666668,30.16625,15.870833333333332
2018-05-26,12.308333333333332,20.225416666666664,9.175833333333333
2018-05-27,22.087500000000002,31.096249999999998,16.33666666666667
2018-05-28,14.537500000000001,23.99416666666667,14.349583333333333
2018-05-29,22.28708333333333,30.223333333333333,17.179166666666667
2018-05-30,21.296999999999997,28.084999999999997,17.248333333333335
2018-05-31,24.550833333333333,30.210416666666664,17.933333333333334
2018-06-01,30.457916666666666,31.276666666666667,21.35291666666667
2018-06-02,20.598333333333333,23.56125,13.142083333333334
2018-06-03,11.583333333333334,12.820416666666667,9.410833333333334
2018-06-04,6.539166666666667,13.479166666666666,6.465416666666667
2018-06-05,7.46125,13.122083333333336,7.577916666666667
2018-06-06,15.975,24.123333333333335,14.044583333333334
2018-06-07,17.875416666666666,24.223333333333333,14.485416666666666
2018-06-08,11.895833333333334,22.809166666666666,11.477916666666667
2018-06-09,5.035416666666666,8.934583333333334,4.559583333333333
2018-06-10,4.673749999999999,8.648750000000001,4.796666666666667
2018-06-11,5.62875,11.778749999999997,5.875833333333333
2018-06-12,6.0129166666666665,13.780833333333334,5.360833333333333
2018-06-13,24.53333333333333,30.722083333333334,18.065416666666668
2018-06-14,25.00583333333334,30.905416666666667,16.404583333333335
2018-06-15,20.945000000000004,26.760416666666668,14.568333333333333
2018-06-16,16.289583333333336,16.495833333333334,9.450000000000001
2018-06-17,15.07875,15.805000000000001,8.379166666666666
2018-06-18,20.0825,20.134999999999998,12.894166666666669
2018-06-19,27.107916666666668,28.53708333333333,18.832916666666666
2018-06-20,19.550833333333333,18.292083333333334,12.971666666666666
2018-06-21,9.471666666666666,7.645,4.5575
2018-06-22,13.183749999999998,16.104583333333334,7.597083333333334
2018-06-23,14.363333333333335,15.14875,9.470416666666667
2018-06-24,5.477083333333333,8.440416666666666,3.7533333333333334
2018-06-25,9.174166666666666,13.535416666666668,8.022916666666665
2018-06-26,7.552499999999999,12.02875,7.262083333333334
2018-06-27,9.60875,15.9625,10.3675
2018-06-28,9.798333333333334,16.118750000000002,10.510416666666666
2018-06-29,7.669999999999999,12.452083333333334,7.2629166666666665
2018-06-30,6.8012500000000005,12.499583333333334,6.784583333333333
2018-07-01,7.719166666666666,12.867083333333333,6.362916666666666
2018-07-02,9.273333333333333,16.546666666666667,9.010416666666666
2018-07-03,7.5825,14.919166666666667,8.379166666666666
2018-07-04,10.740833333333335,15.805416666666666,10.145000000000001
