STN,YYYYMMDD,wind_speed,mean_temp,global_radiation,percipitation,pressure,minimum_visibility,humidity
260,19020530,     ,  179,     ,     ,10087,     ,   70
260,19020531,     ,  197,     ,     ,10104,     ,   62
260,19020601,     ,  212,     ,     ,10109,     ,   71
260,19020602,     ,  164,     ,     ,10188,     ,   80
260,19020603,     ,  225,     ,     ,10174,     ,   58
260,19020604,     ,  181,     ,     ,10158,     ,   76
260,19020605,     ,  145,     ,     ,10174,     ,   76
260,19020606,     ,  127,     ,     ,10105,     ,   78
260,19020607,     ,  124,     ,     , 9998,     ,   68
260,19020608,     ,  105,     ,     , 9995,     ,   88
260,19020609,     ,  111,     ,     ,10051,     ,   75
260,19020610,     ,  101,     ,     ,10078,     ,   70
260,19020611,     ,  104,     ,     ,10111,     ,   65
260,19020612,     ,  135,     ,     ,10054,     ,   61
260,19020613,     ,  137,     ,     ,10004,     ,   74
260,19020614,     ,  116,     ,     ,10065,     ,   76
260,19020615,     ,  111,     ,     ,10080,     ,   82
260,19020616,     ,  112,     ,     ,10092,     ,   78
260,19020617,     ,  124,     ,     ,10141,     ,   81
260,19020618,     ,  140,     ,     ,10196,     ,   79
260,19020619,     ,  156,     ,     ,10145,     ,   65
260,19020620,     ,  166,     ,     ,10060,     ,   55
260,19020621,     ,  143,     ,     ,10131,     ,   79
260,19020622,     ,  156,     ,     ,10208,     ,   77
260,19020623,     ,  159,     ,     ,10231,     ,   81
260,19020624,     ,  165,     ,     ,10252,     ,   71
260,19020625,     ,  170,     ,     ,10253,     ,   61
260,19020626,     ,  182,     ,     ,10244,     ,   42
260,19020627,     ,  195,     ,     ,10261,     ,   42
260,19020628,     ,  225,     ,     ,10227,     ,   44
260,19020629,     ,  214,     ,     ,10173,     ,   68
260,19020630,     ,  197,     ,     ,10167,     ,   65
260,19020701,     ,  166,     ,     ,10121,     ,   88
260,19020702,     ,  132,     ,     ,10200,     ,   66
260,19020703,     ,  132,     ,     ,10257,     ,   67
260,19020704,     ,  156,     ,     ,10220,     ,   67
260,19020705,     ,  159,     ,     ,10223,     ,   84
260,19020706,     ,  154,     ,     ,10239,     ,   71
260,19020707,     ,  174,     ,     ,10200,     ,   72
260,19020708,     ,  176,     ,     ,10200,     ,   74
260,19020709,     ,  175,     ,     ,10118,     ,   88
260,19020710,     ,  144,     ,     ,10025,     ,   75
260,19020711,     ,  127,     ,     ,10128,     ,   80
260,19020712,     ,  140,     ,     ,10230,     ,   63
260,19020713,     ,  164,     ,     ,10209,     ,   65
260,19020714,     ,  185,     ,     ,10192,     ,   64
260,19020715,     ,  197,     ,     ,10165,     ,   64
260,19020716,     ,  181,     ,     ,10150,     ,   69
260,19020717,     ,  153,     ,     ,10160,     ,   72
260,19020718,     ,  149,     ,     ,10159,     ,   72
260,19020719,     ,  143,     ,     ,10153,     ,   68
260,19020720,     ,  133,     ,     ,10113,     ,   67
260,19020721,     ,  132,     ,     ,10102,     ,   78
260,19020722,     ,  131,     ,     ,10142,     ,   72
260,19020723,     ,  128,     ,     ,10134,     ,   84
260,19020724,     ,  136,     ,     ,10129,     ,   78
260,19020725,     ,  146,     ,     ,10143,     ,   84
260,19020726,     ,  171,     ,     ,10078,     ,   81
260,19020727,     ,  154,     ,     ,10069,     ,   76
260,19020728,     ,  144,     ,     ,10197,     ,   66
260,19020729,     ,  156,     ,     ,10207,     ,   74
260,19020730,     ,  153,     ,     ,10199,     ,   67
260,19020731,     ,  132,     ,     ,10186,     ,   80
260,19020801,     ,  128,     ,     ,10211,     ,   70
260,19020802,     ,  135,     ,     ,10159,     ,   75
260,19020803,     ,  134,     ,     ,10120,     ,   84
260,19020804,     ,  144,     ,     ,10124,     ,   76
260,19020805,     ,  150,     ,     ,10142,     ,   82
260,19020806,     ,  150,     ,     ,10141,     ,   90
260,19020807,     ,  170,     ,     ,10093,     ,   78
260,19020808,     ,  153,     ,     ,10103,     ,   82
260,19020809,     ,  133,     ,     ,10179,     ,   73
260,19020810,     ,  126,     ,     ,10146,     ,   83
260,19020811,     ,  113,     ,     ,10148,     ,   74
260,19020812,     ,  119,     ,     ,10151,     ,   92
260,19020813,     ,  124,     ,     ,10157,     ,   78
260,19020814,     ,  131,     ,     ,10144,     ,   80
260,19020815,     ,  136,     ,     ,10173,     ,   75
260,19020816,     ,  157,     ,     ,10116,     ,   85
260,19020817,     ,  147,     ,     ,10080,     ,   92
260,19020818,     ,  169,     ,     ,10112,     ,   81
260,19020819,     ,  174,     ,     ,10072,     ,   80
260,19020820,     ,  151,     ,     ,10106,     ,   83
260,19020821,     ,  139,     ,     ,10189,     ,   76
260,19020822,     ,  132,     ,     ,10243,     ,   80
260,19020823,     ,  157,     ,     ,10194,     ,   74
260,19020824,     ,  158,     ,     ,10126,     ,   93
260,19020825,     ,  157,     ,     ,10145,     ,   75
260,19020826,     ,  145,     ,     ,10174,     ,   78
260,19020827,     ,  139,     ,     ,10095,     ,   91
260,19020828,     ,  148,     ,     ,10165,     ,   83
260,19020829,     ,  182,     ,     ,10097,     ,   66
260,19020830,     ,  165,     ,     ,10045,     ,   81
260,19020831,     ,  154,     ,     ,10127,     ,   90
260,19020901,     ,  174,     ,     ,10146,     ,   89
260,19020902,     ,  189,     ,     ,10138,     ,   78
260,19020903,     ,  184,     ,     ,10104,     ,   74
260,19020904,     ,  163,     ,     ,10161,     ,   74
260,19020905,     ,  148,     ,     ,10169,     ,   94
260,19020906,     ,  147,     ,     ,10195,     ,   78
260,19020907,     ,  139,     ,     ,10229,     ,   83
260,19020908,     ,  145,     ,     ,10242,     ,   82
260,19020909,     ,  151,     ,     ,10184,     ,   75
260,19020910,     ,  151,     ,     ,10160,     ,   80
260,19020911,     ,  126,     ,     ,10133,     ,   90
260,19020912,     ,  115,     ,     ,10037,     ,   93
260,19020913,     ,  105,     ,     ,10106,     ,   68
260,19020914,     ,  115,     ,     ,10093,     ,   86
260,19020915,     ,  124,     ,     ,10142,     ,   85
260,19020916,     ,  130,     ,     ,10066,     ,   86
260,19020917,     ,  112,     ,     ,10107,     ,   75
260,19020918,     ,  101,     ,     ,10214,     ,   82
260,19020919,     ,   98,     ,     ,10294,     ,   85
260,19020920,     ,   97,     ,     ,10290,     ,   78
260,19020921,     ,  114,     ,     ,10271,     ,   80
260,19020922,     ,  128,     ,     ,10246,     ,   73
260,19020923,     ,  126,     ,     ,10187,     ,   63
260,19020924,     ,  123,     ,     ,10192,     ,   97
260,19020925,     ,  126,     ,     ,10271,     ,   95
260,19020926,     ,  112,     ,     ,10308,     ,   92
260,19020927,     ,  119,     ,     ,10287,     ,   89
260,19020928,     ,  116,     ,     ,10270,     ,   74
260,19020929,     ,   81,     ,     ,10230,     ,   81
260,19020930,     ,  103,     ,     ,10148,     ,   73
260,19021001,     ,   97,     ,     ,10115,     ,   75
260,19021002,     ,   64,     ,     ,10176,     ,   71
260,19021003,     ,   30,     ,     ,10223,     ,   74
260,19021004,     ,   41,     ,     ,10215,     ,   82
260,19021005,     ,   61,     ,     ,10158,     ,   80
260,19021006,     ,   87,     ,     ,10107,     ,   89
260,19021007,     ,   83,     ,     ,10096,     ,   96
260,19021008,     ,   85,     ,     ,10141,     ,   91
260,19021009,     ,   98,     ,     ,10107,     ,   81
260,19021010,     ,  132,     ,     ,10038,     ,   82
260,19021011,     ,  131,     ,     ,10058,     ,   86
260,19021012,     ,  102,     ,     ,10195,     ,   84
260,19021013,     ,   97,     ,     ,10247,     ,   86
260,19021014,     ,  105,     ,     ,10132,     ,   91
260,19021015,     ,  110,     ,     ,10082,     ,   89
260,19021016,     ,  108,     ,     , 9985,     ,   75
260,19021017,     ,   87,     ,     ,10031,     ,   86
260,19021018,     ,   82,     ,     ,10085,     ,   92
260,19021019,     ,   71,     ,     ,10166,     ,   90
260,19021020,     ,  101,     ,     ,10108,     ,   94
260,19021021,     ,  100,     ,     ,10151,     ,   80
260,19021022,     ,   78,     ,     ,10191,     ,   92
260,19021023,     ,   75,     ,     ,10311,     ,   88
260,19021024,     ,   95,     ,     ,10346,     ,   88
260,19021025,     ,  104,     ,     ,10312,     ,   91
260,19021026,     ,   96,     ,     ,10210,     ,   84
260,19021027,     ,   90,     ,     ,10141,     ,   94
260,19021028,     ,   55,     ,     ,10220,     ,   85
260,19021029,     ,   46,     ,     ,10223,     ,  100
260,19021030,     ,   66,     ,     ,10182,     ,   96
260,19021031,     ,   69,     ,     ,10201,     ,   88
260,19021101,     ,   92,     ,     ,10186,     ,   97
260,19021102,     ,   82,     ,     ,10250,     ,   77
260,19021103,     ,   64,     ,     ,10223,     ,   84
260,19021104,     ,   55,     ,     ,10211,     ,   80
260,19021105,     ,   64,     ,     ,10135,     ,   80
260,19021106,     ,   88,     ,     ,10093,     ,   76
260,19021107,     ,   98,     ,     ,10060,     ,   77
260,19021108,     ,   93,     ,     ,10087,     ,   81
260,19021109,     ,   86,     ,     ,10062,     ,   82
260,19021110,     ,   82,     ,     ,10147,     ,   93
260,19021111,     ,   75,     ,     ,10141,     ,   80
260,19021112,     ,   90,     ,     ,10171,     ,   89
260,19021113,     ,   84,     ,     ,10237,     ,   92
260,19021114,     ,   56,     ,     ,10292,     ,  100
260,19021115,     ,   34,     ,     ,10295,     ,   88
260,19021116,     ,   23,     ,     ,10287,     ,   81
260,19021117,     ,  -19,     ,     ,10311,     ,   74
260,19021118,     ,  -42,     ,     ,10300,     ,   63
260,19021119,     ,  -60,     ,     ,10232,     ,   67
260,19021120,     ,  -57,     ,     ,10250,     ,   86
260,19021121,     ,  -47,     ,     ,10264,     ,   81
260,19021122,     ,  -44,     ,     ,10233,     ,   82
260,19021123,     ,  -27,     ,     ,10180,     ,   89
260,19021124,     ,   30,     ,     ,10114,     ,   98
260,19021125,     ,   42,     ,     ,10002,     ,   99
260,19021126,     ,   36,     ,     , 9999,     ,   82
260,19021127,     ,    9,     ,     ,10046,     ,   84
260,19021128,     ,   47,     ,     ,10001,     ,   97
260,19021129,     ,   41,     ,     ,10018,     ,   95
260,19021130,     ,   36,     ,     ,10051,     ,   92
260,19021201,     ,   17,     ,     ,10054,     ,   96
260,19021202,     ,   20,     ,     , 9991,     ,   95
260,19021203,     ,  -55,     ,     ,10181,     ,   71
260,19021204,     ,  -39,     ,     ,10323,     ,   81
260,19021205,     ,  -86,     ,     ,10336,     ,   72
260,19021206,     ,  -98,     ,     ,10307,     ,   59
260,19021207,     ,  -35,     ,     ,10275,     ,   97
260,19021208,     ,  -56,     ,     ,10227,     ,   85
260,19021209,     ,  -41,     ,     ,10212,     ,   65
260,19021210,     ,  -53,     ,     ,10262,     ,   77
260,19021211,     ,  -53,     ,     ,10243,     ,   76
260,19021212,     ,  -66,     ,     ,10217,     ,   85
260,19021213,     ,    1,     ,     ,10237,     ,   87
260,19021214,     ,   42,     ,     ,10286,     ,   94
260,19021215,     ,   40,     ,     ,10196,     ,   95
260,19021216,     ,   40,     ,     ,10185,     ,   95
260,19021217,     ,   76,     ,     ,10138,     ,   95
260,19021218,     ,   54,     ,     ,10108,     ,   82
260,19021219,     ,   34,     ,     ,10191,     ,   86
260,19021220,     ,   55,     ,     ,10203,     ,   95
260,19021221,     ,   59,     ,     ,10232,     ,   96
260,19021222,     ,   23,     ,     ,10338,     ,   93
260,19021223,     ,   -2,     ,     ,10367,     ,   99
260,19021224,     ,   12,     ,     ,10323,     ,   96
260,19021225,     ,   54,     ,     ,10197,     ,   92
260,19021226,     ,   69,     ,     ,10165,     ,   76
260,19021227,     ,   77,     ,     ,10172,     ,   82
260,19021228,     ,   70,     ,     ,10046,     ,   78
260,19021229,     ,   33,     ,     , 9878,     ,   92
260,19021230,     ,   24,     ,     , 9844,     ,   86
260,19021231,     ,   25,     ,     , 9906,     ,   92
260,19030101,     ,   28,     ,     ,10038,     ,   91
260,19030102,     ,   47,     ,     ,10049,     ,   92
260,19030103,     ,   76,     ,     ,10035,     ,   84
260,19030104,     ,   63,     ,     ,10092,     ,   83
260,19030105,     ,   77,     ,     ,10076,     ,   93
260,19030106,     ,   96,     ,     ,10033,     ,   80
260,19030107,     ,   87,     ,     , 9989,     ,   79
260,19030108,     ,   63,     ,     ,10079,     ,   92
260,19030109,     ,   68,     ,     ,10035,     ,   84
260,19030110,     ,   90,     ,     , 9982,     ,   89
260,19030111,     ,   29,     ,     ,10025,     ,   83
260,19030112,     ,  -17,     ,     ,10197,     ,   75
260,19030113,     ,  -42,     ,     ,10310,     ,   67
260,19030114,     ,  -48,     ,     ,10374,     ,   72
260,19030115,     ,  -41,     ,     ,10367,     ,   79
260,19030116,     ,  -41,     ,     ,10328,     ,   72
260,19030117,     ,  -25,     ,     ,10291,     ,   63
260,19030118,     ,  -19,     ,     ,10285,     ,   61
260,19030119,     ,    7,     ,     ,10281,     ,   82
260,19030120,     ,   20,     ,     ,10288,     ,   72
260,19030121,     ,  -33,     ,     ,10287,     ,   87
260,19030122,     ,  -28,     ,     ,10239,     ,   94
260,19030123,     ,   22,     ,     ,10179,     ,   93
260,19030124,     ,   20,     ,     ,10216,     ,   99
260,19030125,     ,   57,     ,     ,10219,     ,   93
260,19030126,     ,   70,     ,     ,10257,     ,   96
260,19030127,     ,   73,     ,     ,10234,     ,   84
260,19030128,     ,   58,     ,     ,10195,     ,   86
260,19030129,     ,   59,     ,     ,10263,     ,   90
260,19030130,     ,   71,     ,     ,10252,     ,   78
260,19030131,     ,   47,     ,     ,10182,     ,   73
260,19030201,     ,   40,     ,     , 9987,     ,   82
260,19030202,     ,   26,     ,     ,10094,     ,   92
260,19030203,     ,   38,     ,     ,10251,     ,   93
260,19030204,     ,   61,     ,     ,10302,     ,   88
260,19030205,     ,   53,     ,     ,10310,     ,   93
260,19030206,     ,   33,     ,     ,10235,     ,   83
260,19030207,     ,   49,     ,     ,10199,     ,   85
260,19030208,     ,   95,     ,     ,10203,     ,   91
260,19030209,     ,   87,     ,     ,10281,     ,   90
260,19030210,     ,   74,     ,     ,10370,     ,   94
260,19030211,     ,   73,     ,     ,10308,     ,   94
260,19030212,     ,   61,     ,     ,10242,     ,   92
260,19030213,     ,   33,     ,     ,10287,     ,   81
260,19030214,     ,   56,     ,     ,10157,     ,   91
260,19030215,     ,   49,     ,     ,10151,     ,   85
260,19030216,     ,   14,     ,     ,10295,     ,   87
260,19030217,     ,   -1,     ,     ,10385,     ,   81
260,19030218,     ,   12,     ,     ,10369,     ,   76
260,19030219,     ,   35,     ,     ,10302,     ,   66
260,19030220,     ,   83,     ,     ,10288,     ,   80
260,19030221,     ,  107,     ,     ,10195,     ,   74
260,19030222,     ,   88,     ,     ,10175,     ,   83
260,19030223,     ,   85,     ,     ,10077,     ,   78
260,19030224,     ,   58,     ,     ,10169,     ,   69
260,19030225,     ,   85,     ,     ,10140,     ,   72
260,19030226,     ,   74,     ,     ,10121,     ,   72
260,19030227,     ,   80,     ,     ,10044,     ,   83
260,19030228,     ,   47,     ,     , 9999,     ,   93
260,19030301,     ,   53,     ,     ,10091,     ,   72
260,19030302,     ,   48,     ,     , 9926,     ,   88
260,19030303,     ,   66,     ,     , 9883,     ,   90
260,19030304,     ,   67,     ,     ,10111,     ,   86
260,19030305,     ,   75,     ,     ,10115,     ,   96
260,19030306,     ,   47,     ,     ,10195,     ,   77
260,19030307,     ,   48,     ,     ,10185,     ,   82
260,19030308,     ,   35,     ,     ,10235,     ,   87
260,19030309,     ,   13,     ,     ,10262,     ,   89
260,19030310,     ,   18,     ,     ,10188,     ,   79
260,19030311,     ,   37,     ,     ,10184,     ,   82
260,19030312,     ,   41,     ,     ,10181,     ,   70
260,19030313,     ,   54,     ,     ,10175,     ,   80
260,19030314,     ,   61,     ,     ,10165,     ,   76
260,19030315,     ,   81,     ,     ,10116,     ,   68
260,19030316,     ,   68,     ,     ,10093,     ,   73
260,19030317,     ,   60,     ,     ,10155,     ,   67
260,19030318,     ,   60,     ,     ,10121,     ,   84
260,19030319,     ,   70,     ,     ,10234,     ,   85
260,19030320,     ,  100,     ,     ,10264,     ,   74
260,19030321,     ,  102,     ,     ,10258,     ,   67
260,19030322,     ,  113,     ,     ,10225,     ,   64
260,19030323,     ,  141,     ,     ,10142,     ,   48
260,19030324,     ,   77,     ,     ,10125,     ,   83
260,19030325,     ,  123,     ,     ,10070,     ,   62
260,19030326,     ,  131,     ,     ,10023,     ,   53
260,19030327,     ,  114,     ,     ,10021,     ,   75
260,19030328,     ,   94,     ,     ,10077,     ,   90
